page_id,url,is_seed,is_spam,text
184,https://www.site.com/p/184,0,0,word218 word219 word52 word133 word286 word205 word64 word291 word279 word17 word189 word205 word273 word67 word2 word43 word242 word186 word125 word1 word229 word209 word209 word51 word269 word220 word292 word170 word245 word78 word148 word3 word158 word126 word157 word251 word131 word61 word83 word162 word115 word37 word99 word246 word161 word207 word49 word6 word26 word254 word250 word253 word100 word86 word37 word254 word179 word31 word115 word214 word44 word294 word91 word23 word75 word170 word298 word36 word101 word264 word247 word99 word107 word235 word20 word97 word152 word94 word150 https://www.site.com/p/150 word158 https://www.site.com/p/163 word140 word229 word146 word281 word0 word138 word252 word220 word13 word227 word273 word212 word65 word115 word161 word33 word2 word240 word211 word164 word39 word36 word241 word17 word285 word182 word45 word247 word122 word85 word275 word177 word40 word137 word180 word196 word98 word130 word18 word37 word285 word181 word260 word0 word176 word177 word278 word40 word48 word164 word231 word133 word138 word200 word187 word127 word59 word203 word24 word251 word242 word1
185,https://www.site.com/p/185,0,0,word60 https://www.site.com/p/104 word276 word141 word9 word127 word279 word76 word91 https://www.site.com/p/0 word41 word276 word12 word107 word195 word201 word82 word20 https://www.site.com/p/189 word122 word263 word190 word278 word283 word204 word142 word10 word227 word273 word276 word6 word77 https://www.site.com/p/124 word200 word164 word80 word173 word46 word195 word144 word223 word105 word104 word121 word175 word213 word67 word102 word28 word97 https://www.site.com/p/147 https://www.site.com/p/57 word239 word153 word134 word10 word257 word259 word27 word221 word249 word21 word258 word285 word247 word21 word86 word21 word60 word47 word276 word144 word113 word40 word47 word102 word74 word199 word193 word51 word49 word171 word275 word141 word283 word173 word287 word24 word175 word83 word204 word123 word95 word61 word57 word206 word16 https://www.site.com/p/28 word151 word232 word81 word75 word9 word160 word115 word240 word3 word243 word244 word139 word186 word142 word151 word245 word29 word272 word70 word100 word40 word227 word32 word148 word199 word37 word293 word173
186,https://www.site.com/p/186,0,0,word154 word8 word66 word191 word248 word284 word229 word3 word110 word198 word264 word205 word24 word169 https://www.site.com/p/28 word26 word201 word121 word21 word202 word202 word122 word222 word4 word189 word22 word66 word271 word44 word219 word136 word4 word279 word61 word5 word110 word22 word60 word84 word30 word121 word14 word73 word186 word69 word11 word134 word173 word80 word102 word235 word189 word291 word239 word187 word118 word57 word294 word95 word200 word21 word25 word273 word220 word22 word68 word237 word178 https://www.site.com/p/53 word252 word151 word164 word131 word139 word70 word22 word163 word146 word285 word144 https://www.site.com/p/62 word146 word168 word115 word263 word46 word63 word285 word8 word287 word61 word280 word199 word178 word179 word271 word108 word145 word144 word169 word203 word207 word80 word85 word189 word76 word63 word252 word253 word26 word161 word208 word194 word6 word120 https://www.site.com/p/95 word209 word52 word215 word71 word158 word277 word216 word15 word229 word5 word151 word229 word78 word215 word207 word8 word67 word100 word180 word32 word187 word258 word186 word13 word36 word191 word101 word2 word34 word225 word117 https://www.site.com/p/57 word46 word216 word254 word48 word161
187,https://www.site.com/p/187,0,0,word135 word187 word109 word49 word163 word239 word298 word27 word163 word235 word63 word293 word40 word268 word294 word272 word203 word222 word153 word207 word297 word109 word219 word169 word198 word63 word283 word120 word99 word165 word253 word135 https://www.site.com/p/100 word286 word235 word202 word280 word3 word191 https://www.site.com/p/163 word239 word25 word95 word124 word244 word242 word45 word277 word135 https://www.site.com/p/159 word125 word3 word51 word288 word95 word83 word13 word184 word221 word250 word123 word111 word97 word73 word245 word108 word68 word107 word289 word207 word148 word132 word20 word95 word287 word68 word164 word122 word83 word202 word235 word192 word95 word132 word84 word224 word242 word121 word81 word114 word273 word173 word72 word23 word69 word122 word93 word11 word294 word48 word128 word0 word33 word216 word96 word116 word89 word264 word142 word150 word70 word108 https://www.site.com/p/6 word152 word253 https://www.site.com/p/70 word36 word268 word76 word4 word247 word169 word164 word43 word168 word137 word175 https://www.site.com/p/62 word64 word199 word29 word226 word165 word223
188,https://www.site.com/p/188,0,0,word239 word111 word104 word38 word212 word259 word17 word203 word205 word152 word244 word14 word226 word1 word106 word285 word185 word26 word121 https://www.site.com/p/14 word193 word17 word171 word160 word86 word257 word155 word69 word147 word43 word19 word242 word152 word27 word67 word253 word138 word9 word222 word242 word187 word259 word85 word219 word232 word215 word70 word190 word291 word1 word220 https://www.site.com/p/139 word81 word7 word20 word125 word207 word97 word260 word182 word206 word134 word210 word36 word144 https://www.site.com/p/74 word293 word229 word136 word161 word248 word106 word53 word267 word111 word292 word248 word294 word277 word142 word39 word131 word259 word218 word17 word161 word160 word7 word144 word106 word73 word213 word223 word151 https://www.site.com/p/163 word110 word65 word67 word113 word131 word195 word51 https://www.site.com/p/139 word66 word51 word80 word280 word299 word273 word38 word53 word168 word147 word287 word173 word116 word128 word8 word2 word37 word93 word230 word223 word83 word70 word98 word271 word155 word254 word153 word88 word82 word174 word203 word236 word258 word251 word32 word262 word256 word269 word72 word65 word104
189,https://www.site.com/p/189,1,0,word156 word239 word294 https://www.site.com/p/121 word274 word138 word200 word12 word166 word263 https://www.site.com/p/86 word219 word227 word137 word290 word198 word98 word277 word123 word1 word227 word78 word103 word202 word61 word25 word278 word30 word293 word72 word213 word42 word196 word205 word67 word3 word50 word214 word165 word182 word163 word230 word259 word208 word142 word169 word255 word267 word204 word165 word167 word183 https://www.site.com/p/53 word252 word180 word51 word88 word130 word240 word220 word140 word2 word3 word26 word197 word268 word228 word172 word266 word212 word271 word67 https://www.site.com/p/16 word149 word29 word182 word36 word212 https://www.site.com/p/147 word195 word180 word130 word166 https://www.site.com/p/34 word54 word78 word89 word131 word154 word133 https://www.site.com/p/156 word35 word262 word241 word151 word2 word73 word103 word103 word270 word208 word273 word218 word8 word262 word119 word162 word240 word21 word32 word231 word10 word125 word209 word99 word23 word152 word137 word78 word108 https://www.site.com/p/142 word262 word210 word31 word88 word23 word170 word24 word276 word273 word114 word15 word142 word35 word108 word137 word296 word6 word298
190,https://www.site.com/p/190,0,0,word251 word153 word260 word7 word293 word164 word255 word114 word293 word128 word9 word172 word299 word280 https://www.site.com/p/189 word23 word71 word221 word0 word86 word128 word138 word75 word22 word119 word46 word181 word271 word71 word170 word266 word143 word8 word239 word97 word159 word78 word20 word116 word49 word288 word225 word235 word241 word146 word272 word223 word235 word185 word187 word58 word158 word34 word262 word217 word136 word267 word81 word103 word1 word256 word267 word66 word163 word266 word202 word263 word141 word54 word292 word215 https://www.site.com/p/69 word81 word125 word112 word86 word219 word15 word184 word280 word192 word143 word84 word235 word215 word246 word149 word264 word107 word50 word227 word98 word1 word196 word206 word93 word109 word44 word190 word47 word271 word46 word239 word276 word256 word76 word150 word75 word195 word185 word174 word288 word159 word212 word280 word11 https://www.site.com/p/163 word215 word78 word120 word68 word235 word73 word112 word242 word60 word230 word257 word296 word13 word77
191,https://www.site.com/p/191,0,0,word228 word297 word165 word132 word36 word227 word215 word254 word160 word160 word103 word268 https://www.site.com/p/79 word39 word278 word276 word20 word231 word107 word236 word263 word33 word180 word298 word33 word164 word252 word29 word285 word297 word154 word189 word261 word199 word85 word207 word281 word107 word258 word134 word281 word262 word226 word210 word105 word268 word11 word79 word8 word245 https://www.site.com/p/62 word204 word40 word77 word121 word204 word55 word92 word58 word14 word170 word45 word280 word279 word51 word79 word290 word276 word267 word198 word50 word261 word68 word13 word250 word3 word205 word198 word18 word60 word24 word232 word67 word112 https://www.site.com/p/26 word246 word75 word284 word73 word198 word283 word118 word114 word140 word261 word223 word155 word232 word23 word124 word161 word22 https://www.site.com/p/166 word215 word251 word167 word235 word261 word211 word265 word115 word97 word173 https://www.site.com/p/58 word181 word228 word6 word249 word226 word120 word51 word87 word111 word51 word165 word168 word174 word21 word162 word225 word16 word183 word65 word47 word268 word244 word113 word264 https://www.site.com/p/26 word140 word143 word134 word22 word159 word188
192,https://www.site.com/p/192,0,0,word166 word201 word273 word38 word19 word298 word224 word230 word228 https://www.site.com/p/124 word275 word27 https://www.site.com/p/86 word72 word118 word154 word136 word182 word218 word262 word149 word134 word210 https://www.site.com/p/21 word242 word294 word150 word12 word118 word216 word218 word152 word11 word33 word221 word111 word68 word163 word245 word111 word255 word259 word106 word60 word181 word298 word255 word187 word231 word82 word75 https://www.site.com/p/70 word224 word119 word53 word260 word201 word286 word106 word19 word69 word289 word45 word169 word286 word188 word155 https://www.site.com/p/156 word83 word116 word116 word89 word153 word46 word192 word190 word35 word281 word177 word130 word275 word126 word298 word221 word199 word12 word238 https://www.site.com/p/35 word106 word153 word149 word196 word241 word130 word199 word90 word62 word176 word293 word182
193,https://www.site.com/p/193,0,0,word282 word36 word146 word50 word116 word153 word140 word245 word197 word29 word130 word287 word104 word249 word230 word147 word13 word65 word64 word274 word207 word147 word123 https://www.site.com/p/123 word103 word14 word77 word217 word178 https://www.site.com/p/50 word15 word294 word299 word196 word95 word59 word285 word96 word212 word193 https://www.site.com/p/187 word231 word235 word63 word193 word212 word211 word222 word39 word0 word71 word160 word201 word123 word142 word89 word16 word68 word65 word68 word112 word137 word278 word20 word37 word106 word224 word216 word283 word113 word215 word249 word183 word8 word48 word242 word231 word36 word167 word76 word155 word141 word206 word61 word140 word150 word13 word84 word108 word125 word179 word32 word234 https://www.site.com/p/21 word155 word202 word184 word222 word157 word71 word192 word26 word56 word281 word196 word126 word250 word65 word194 word111 word34 word290 word299 word182 word195 word171 word182 word298 word80 word93 word248 word224 word192 word134 word47 word152 word23 word13 word110 word280 word165 word1 word91 word171 word175 word32 word106 word138 word147 word130 word281 word204 word246 word72 word92 word273 word274 word117 word293 word0 word153 word240 word123 word119 word33 word129
